	Significant	y_pred	y_prob
63895	0	True	0.49179065
63929	0	False	0.06846286
63890	0	True	0.610234
63907	0	False	0.041230988
63924	0	False	0.076255366
63897	0	False	0.046177536
63882	0	False	0.04010562
63899	0	False	0.062062163
63923	0	False	0.044029348
63906	0	True	0.43055242
63900	0	True	0.33104676
63917	0	False	0.02707947
63927	0	False	0.024859078
63893	0	False	0.038960062
63910	0	True	0.5226068
63930	0	False	0.021660661
63913	0	True	0.6182633
63901	1	True	0.59066683
63885	0	False	0.053329065
63902	1	True	0.7679741
63891	0	False	0.05595722
63925	0	False	0.03001328
63908	1	True	0.7229512
63887	0	False	0.05267777
63904	0	True	0.68294865
63888	0	False	0.035155416
188	0	False	0.02939327
63898	0	True	0.604016
63892	0	False	0.038176604
63926	0	False	0.02043531
63911	0	False	0.26647574
193	0	False	0.031875912
63894	0	False	0.04186053
172	0	True	0.5939974
153	0	False	0.12820113
213	0	False	0.039188877
232	0	True	0.50985694
115	0	False	0.03156909
233	1	False	0.20844169
116	0	False	0.033522725
195	0	False	0.05226243
154	0	True	0.3593748
155	0	True	0.5104438
136	0	False	0.04079398
251	0	False	0.036637913
196	0	False	0.066022
234	0	False	0.28498688
99	0	False	0.17504351
137	0	False	0.03400923
118	0	False	0.036673527
216	0	False	0.045819074
235	1	True	0.78380036
156	1	False	0.17811039
288	0	False	0.03648265
197	0	False	0.079576515
100	0	False	0.066606514
289	0	False	0.028118057
253	0	False	0.02165565
198	0	False	0.05107138
157	0	False	0.11757312
273	0	False	0.034050014
236	0	True	0.60457075
218	0	False	0.041645117
120	0	False	0.033007026
158	0	True	0.7261496
199	0	False	0.058366753
322	0	False	0.04088518
101	0	False	0.23471224
237	1	True	0.39070448
254	0	False	0.025081035
408	0	False	0.027215209
255	0	False	0.028261399
102	0	False	0.07724642
178	0	False	0.048588302
291	0	False	0.043888606
121	0	False	0.038163133
323	0	False	0.03721222
239	0	False	0.058127522
292	0	False	0.04313891
122	0	False	0.03691143
201	0	True	0.84589696
220	0	False	0.094964206
221	0	False	0.06799743
142	0	False	0.033409655
240	0	False	0.04803543
411	0	False	0.026069807
222	0	False	0.07328369
203	1	True	0.6518267
143	0	False	0.04077032
278	0	False	0.044735458
241	0	False	0.09924824
294	0	False	0.03515556
295	0	False	0.111924514
106	0	False	0.08985238
327	0	False	0.09245038
242	0	False	0.13122314
204	0	True	0.8904469
259	0	False	0.15645649
223	0	False	0.14573015
279	0	False	0.09261248
412	0	False	0.05171372
144	0	False	0.08289696
280	0	False	0.084090106
296	0	False	0.06826148
224	0	False	0.10765423
205	1	True	0.8923655
164	0	False	0.06447617
183	0	False	0.055305492
108	0	False	0.037904616
297	0	False	0.040719274
127	0	False	0.04081958
225	0	False	0.06776675
282	0	False	0.07102962
330	0	False	0.04807511
